#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.cyanolyca" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.cyanolyca" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.cyanolyca" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.cyanolyca" spec="snap.Data">
#                    <taxonset id="cuc_cuc" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_cuc_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_gua" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_gua_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="lyc_pul" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_pul_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_hon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_hon_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_mit" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_mit_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.cyanolyca" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.cyanolyca" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.cyanolyca" id="treeLikelihood.cyanolyca" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.cyanolyca">
#            <siteModel id="MutationSiteModel.cyanolyca" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	TreeHeightLogger
2775000	-6687.002983370468	-6235.000821202613	-452.0021621678548	18.45826465682178	0.5139211669266179	0.11548010241572505	0.15178528770530983	0.08081514133919931	0.08601903105010617	0.09282865905842333	0.12299539248273157	0.08996960269023434	0.023134089085697834	0.06984418482760436	0.05199128208347849
2776000	-6688.431097827844	-6227.675446130117	-460.75565169772665	18.927705070028885	0.5135665292585241	0.11838065814164733	0.12637677494301158	0.06321858441435488	0.07628649722817255	0.06781078012323495	0.0777946203895389	0.1332948076720523	0.01704746746920485	0.04564558282755735	0.052411158318876154
2777000	-6688.279826185304	-6224.004640727615	-464.27518545768953	18.359769483523213	0.5139979410277743	0.1167158758942201	0.1798036756027324	0.07983899166906243	0.10539861041888991	0.06424833044867982	0.13755102889322013	0.1625869116362933	0.009422757200217582	0.08130537964175027	0.047418014226062934
2778000	-6685.804566864705	-6228.183015299395	-457.6215515653089	18.359769483523213	0.5139979410277743	0.13735947434032644	0.11097035843908479	0.06826979567980287	0.06352240693898982	0.06364038907398747	0.08173999916296183	0.16411648959132588	0.018078132255560854	0.1135227830652108	0.04902619713742332
2779000	-6681.022372735894	-6224.465322950386	-456.55704978550864	17.50365572297178	0.5147027206427294	0.10520599384473513	0.10425318100734127	0.07779438254168904	0.09302319707825954	0.10048820375774571	0.10567589703717706	0.12836447680787613	0.012450144629120617	0.09937432913810477	0.051778401952594436
2780000	-6685.237775332637	-6224.383606932659	-460.8541683999783	17.274128189104456	0.5149039042256984	0.10679082240045677	0.11720092742558853	0.06773115444491745	0.09499197618919786	0.06314037932480518	0.13173915626292002	0.17959603427875823	0.013753281114102785	0.06568753081601698	0.05226474685184673
2781000	-6684.394244117417	-6227.682207401964	-456.712036715453	17.274128189104456	0.5149039042256984	0.11327734660676962	0.12574137181523062	0.07965753939872029	0.09646456141380712	0.04794547515000012	0.13381272309711356	0.14912995703507326	0.0180605197595325	0.08350818956988955	0.049446290683919834
2782000	-6681.613976812565	-6224.997526881303	-456.6164499312615	18.325931445247605	0.51402451259099	0.1164350758888968	0.13564143201014286	0.07425608190902074	0.09730325129523273	0.09704301878208492	0.13093523055596462	0.08979029821925631	0.012695592055602428	0.09618108500915842	0.04587749522001225
2783000	-6683.045619550484	-6224.181384240901	-458.8642353095827	18.325931445247605	0.51402451259099	0.11130167163534355	0.12115097964160992	0.06805414938007077	0.07847083974573468	0.08095931088461598	0.13503823286234715	0.11978773641179886	0.012036136290234627	0.07424026438062083	0.04191729979065613
2784000	-6688.718270139669	-6223.859754032319	-464.85851610734943	20.1835988095822	0.5127009294600282	0.07679632775517968	0.06823098823568041	0.05913970067251675	0.07674520826515563	0.13549261532759055	0.06713720725935804	0.13744348399742398	0.010275377638832026	0.11207694401368874	0.037245814573884185
2785000	-6682.3030135915415	-6223.470675976438	-458.8323376151038	20.1835988095822	0.5127009294600282	0.08740345818948589	0.07722944895048266	0.059886101952118104	0.08904653246635408	0.08646886364566808	0.09103007965841516	0.13500885640361404	0.012797972484164928	0.09850229832390099	0.0388237471968021
2786000	-6683.498759729289	-6228.129205743773	-455.3695539855165	17.186849061846406	0.5149818578135049	0.1004674882668997	0.07452968746488264	0.07867658999493408	0.08273122309147615	0.07372110787270503	0.12012828995389503	0.14579597010016657	0.017728630625143103	0.07740372699082237	0.04667031078000128
2787000	-6691.217867241678	-6230.268768067919	-460.94909917375884	18.112564775971098	0.5141944119541906	0.10952555835471463	0.08361849549199178	0.06305850884930542	0.06757397059741442	0.07613411487490297	0.11126385000793725	0.125484910897805	0.013127016166414929	0.08176459336859487	0.053161884595249974
2788000	-6681.075267609116	-6221.240276395654	-459.83499121346205	18.092127171408347	0.514210902272598	0.11185217634771803	0.13043095141204225	0.07055378332153826	0.0557530213951746	0.09920846148157315	0.1119839378130778	0.16224925928234038	0.011794526503333923	0.10462172738883817	0.04405789790835546
2789000	-6679.681927850681	-6221.472004938365	-458.209922912316	18.01059598739275	0.5142770697342337	0.12154531039531696	0.15404817212466848	0.07823260448107344	0.08017059317562497	0.0868176649591001	0.09668229551977825	0.16065617733280857	0.011952165303018871	0.1308889751963656	0.04032928199213564
2790000	-6687.00625807553	-6220.189781712927	-466.8164763626034	18.06959832610481	0.51422912438633	0.1241929534192689	0.0656177655101156	0.06935424502827428	0.09856835589457016	0.0922752209869996	0.0981301861797669	0.16233694486320918	0.006866405839242749	0.07611803998326327	0.039760755069171476
2791000	-6682.741152205441	-6229.376449831227	-453.36470237421406	17.742522111814523	0.5144990389676636	0.12279986472284461	0.12608586048165432	0.08333139552952411	0.13176461453082622	0.10978057408473117	0.12301961936022619	0.09796843954919417	0.014983797656799065	0.10747278510767003	0.04839689689333797
2792000	-6682.912571630262	-6221.324648925796	-461.5879227044665	15.753766298920535	0.5163893949271854	0.12611760264274877	0.07642341773542602	0.07763120354525027	0.11644870160815957	0.0810567094401256	0.12494833208186501	0.15278848238259266	0.009388632041038555	0.09303574742435174	0.05099199589794078
2793000	-6680.448863025523	-6221.9386742166935	-458.51018880882935	16.658697562186877	0.5154715439804398	0.10280856892095712	0.083190873494952	0.07442599951534519	0.07626460811930053	0.10676796274507133	0.10305301241814133	0.16777817066536435	0.01221723340265052	0.10056655189197937	0.048547783422392646
2794000	-6694.819464471895	-6226.606635562841	-468.2128289090543	16.658697562186877	0.5154715439804398	0.15813541376158338	0.06579259811265134	0.08832824245552953	0.1024246118552414	0.06121037716533688	0.09055137693631284	0.20500161879948758	0.009713823943447471	0.111685651470553	0.05318041991906338
2795000	-6682.1258212604	-6219.647216468045	-462.4786047923547	16.555246427262063	0.5155712340593849	0.1086918941196943	0.08742478851552937	0.0748575539198138	0.08737240464740147	0.08697765701540237	0.12791476881448538	0.1662083761225005	0.00855241153963141	0.10308000057343673	0.04812215376671293
2796000	-6679.508958249812	-6225.870385891869	-453.6385723579436	16.944336173744794	0.5152028027983977	0.12475441630431822	0.11022130219803862	0.08157420227952988	0.089370428619028	0.09784645148780423	0.10473937014176822	0.1364139037387063	0.015382989758378662	0.11640912607364222	0.045926500048577235
2797000	-6685.291718487453	-6227.480439712865	-457.81127877458835	16.889154939776247	0.5152539896607636	0.11636291887976456	0.0925165441784678	0.08380081750748025	0.11527417312598857	0.08941238328534902	0.09331741942867124	0.13066488049585637	0.011335581639155271	0.11953564188676635	0.040149376764638825
2798000	-6684.098037369364	-6221.8229615599685	-462.27507580939493	16.889154939776247	0.5152539896607636	0.1025865132087756	0.08547839035480784	0.08047245379569408	0.0913956163198344	0.1128972458292226	0.11614771696275182	0.23808820601655428	0.011087989478724792	0.14757904868504682	0.04360476242740112
2799000	-6687.446348793149	-6224.260029899051	-463.1863188940979	16.99829694140087	0.5151530791867766	0.1135922916475736	0.1709510255739155	0.08665976599278673	0.11874674094224039	0.0793559787157275	0.13778440635914033	0.10838254216888732	0.00887809149575124	0.13558603969542443	0.04404560361687646
2800000	-6679.851134274901	-6221.3241019091565	-458.5270323657441	15.932663666652415	0.5161994070110016	0.12823296337801182	0.09569045715597747	0.07147415865737011	0.10336188134163592	0.09726458102993873	0.11920492208842076	0.17469999299691427	0.011445601918162311	0.1429505066785449	0.046912016568242704
2801000	-6681.816068605495	-6224.877197714122	-456.93887089137337	15.896496634870356	0.5162374601137375	0.12767680432183978	0.1407525133085595	0.08388471951868202	0.12223413144513465	0.14036360075724624	0.10585507686522859	0.14271530767340396	0.011671917195662143	0.1420036990297278	0.04569086415846182
2802000	-6681.165726711228	-6222.276910634117	-458.88881607711113	17.258283094564565	0.5149179959897614	0.11897326854571245	0.12336525564454551	0.07490529983382677	0.08005223760900636	0.07699103709461326	0.11365485503763564	0.13200438210519017	0.012885901010925502	0.0719827061887738	0.05051035880973591
2803000	-6681.59250753358	-6223.141082701968	-458.45142483161175	17.258283094564565	0.5149179959897614	0.09680666917264973	0.13070818862940697	0.07497243548018141	0.07519321343016504	0.16893335180587352	0.1232628802027503	0.17600367194334263	0.013761549759935165	0.09307648605798194	0.05192486203026308
2804000	-6680.166833899301	-6226.65669761684	-453.51013628246164	16.436686481842322	0.5156870752452112	0.11029512850928558	0.07184462784633643	0.08516203575811213	0.0780840973093208	0.10357161813135488	0.0996780677685823	0.16399011244270703	0.018800109883343494	0.12356282058216311	0.04976610278058808
2805000	-6687.441453212269	-6225.806300458151	-461.6351527541186	17.430006695932594	0.5147666805152571	0.11778320272296822	0.2344405696078008	0.0791886933284896	0.10655791901915913	0.08877712641495239	0.13941393875251917	0.17577353117220534	0.014319897596754706	0.06816330157463292	0.05299367760163982
2806000	-6683.375338043099	-6228.531583197593	-454.8437548455057	16.721508816889088	0.5154116366622883	0.10191750476814622	0.0814533478630955	0.07854931505265965	0.10059676199909041	0.12321927097965718	0.12924490387150137	0.10784759298329627	0.01401946855543004	0.10210280579606722	0.04544371193298805
2807000	-6683.039235916417	-6229.872929965579	-453.16630595083865	16.714396446145987	0.5154183969061286	0.09210096385500662	0.12925966403865882	0.0741622473986733	0.08760686980033597	0.09889455468121273	0.11119735382109264	0.13760301350855406	0.017360476269253904	0.12302903129125757	0.050102613488793794
2808000	-6692.153832553089	-6234.617820572363	-457.53601198072664	16.714396446145987	0.5154183969061286	0.1549273312548422	0.10419980976858971	0.08409524849399957	0.12573815342708264	0.10527223862611577	0.21258789752813742	0.08761343525787753	0.01824930560927312	0.12017735248594555	0.05456405922416961
2809000	-6680.8471550278055	-6226.303918091913	-454.54323693589254	16.95523745356835	0.5151927312325588	0.10259906692824854	0.10129991353801296	0.07937193500135459	0.10177116441598912	0.0909672920862113	0.12096690325591992	0.12555606655081222	0.015641524830440325	0.07588440765640846	0.05140114057126918
2810000	-6680.236209437826	-6224.779822119543	-455.4563873182837	17.922139380493956	0.5143495580272939	0.105260311897539	0.13633305276245755	0.07025984127529503	0.0718304483950217	0.15926315332631763	0.10120012164995956	0.15658899558912395	0.016516129934635703	0.1159708305160251	0.039161187732245174
2811000	-6688.9938611435555	-6227.726509154409	-461.26735198914724	17.20650207847724	0.5149642336154898	0.12724013600208584	0.11163628807605935	0.0774253363927041	0.05506469839010008	0.05752059395694226	0.10099348017272008	0.23937941781188068	0.02083196137568112	0.0653329286712571	0.055012947208227074
2812000	-6682.796409125054	-6232.489868907054	-450.3065402180001	17.20650207847724	0.5149642336154898	0.09468831823324197	0.13036002407609792	0.0788724758608161	0.07919036684514726	0.10011985100444318	0.09411499738366942	0.1436277602652658	0.027404137732882746	0.06819720069468875	0.05608136000464405
2813000	-6679.646587666678	-6223.390552664403	-456.2560350022747	16.149499647933997	0.5159749516357863	0.1257565460904867	0.11498457025989513	0.08465023928861297	0.08917398994130572	0.09665886152495426	0.09874342189271118	0.14965659207006243	0.012491025852697846	0.0952708158359863	0.04752937810753865
2814000	-6677.361319726592	-6224.723060128736	-452.6382595978568	16.054261810114493	0.5160727653328705	0.13013656531205178	0.12630680066297031	0.07754405654301381	0.08417630619682716	0.11003040126753302	0.10940603438490343	0.14818011374798062	0.017390041005083585	0.10672732629306823	0.05024711200209145
2815000	-6680.188362703186	-6220.39038226877	-459.79798043441565	16.054261810114493	0.5160727653328705	0.114866150161719	0.10204540848279141	0.08197206622184187	0.07305666668978635	0.11620145791810524	0.10078916295557183	0.21817230761900783	0.014371493151048353	0.07179712239011696	0.054391883259700506
2816000	-6682.827757343268	-6227.493604015815	-455.3341533274525	16.054261810114493	0.5160727653328705	0.12188442480036607	0.09771606368622891	0.08872455991743806	0.0730650888879899	0.1914977219042184	0.13289011721963023	0.1601543589644012	0.019386105490017045	0.1453988079375576	0.05033460738244867
2817000	-6679.598282618978	-6221.4966157004965	-458.1016669184816	17.362526481002426	0.5148257736040713	0.12345660863030748	0.16836714856829657	0.0709841414492084	0.09527890874951439	0.13253014354244758	0.10584552231008498	0.1619568458997552	0.012489799875148262	0.10312526309601998	0.0462483055910087
2818000	-6683.674341288313	-6219.246389221096	-464.427952067217	17.362526481002426	0.5148257736040713	0.12702928348914108	0.12224697976670533	0.06960892666375693	0.06651419402847555	0.08785318585574721	0.10346405123746286	0.20666219754535686	0.009826501097184177	0.08103665045448076	0.04871138796867723
2819000	-6683.369683258989	-6224.478853573955	-458.8908296850341	16.666723909845288	0.5154638627710932	0.1130040898435783	0.06978617318950184	0.0834815788485441	0.09637560586824111	0.09388890773406187	0.1004219787199658	0.16746587043549852	0.011746779332973165	0.1250887001938969	0.0491210533582551
2820000	-6683.188056246191	-6223.795341883781	-459.3927143624105	16.666723909845288	0.5154638627710932	0.15723698998132213	0.10844285310828482	0.07585794907255917	0.08115406455805667	0.113237179886255	0.10235828859160724	0.14262864076905846	0.010665475563942758	0.1506609598510111	0.043712354609043165
2821000	-6687.854616167822	-6227.503876733344	-460.35073943447793	16.676120744846003	0.5154548796923177	0.1335731778872449	0.09811600146932781	0.06719223490047452	0.07645725500872198	0.09905362783451423	0.10229465196616123	0.1136641331387645	0.009727264257613543	0.09076441384712818	0.04292991848044428
2822000	-6691.341407592841	-6226.029309079826	-465.312098513015	17.99525457104856	0.5142895891560049	0.11771329901095445	0.10274175770087061	0.08637292912067591	0.08651459782429446	0.05925698269256905	0.07581558613970933	0.15571067853176015	0.008282153710313926	0.08487569720999312	0.04746886338162438
2823000	-6681.838361098063	-6225.495122791697	-456.3432383063651	19.038947629675373	0.5134851235892065	0.09859096919740865	0.10804805805059542	0.07053890333256574	0.07774570982687817	0.09157148505082884	0.08436879443049965	0.11551955694295918	0.013774496688170155	0.11196735828016056	0.043415153124019765
2824000	-6680.265525735045	-6223.798158199044	-456.46736753600135	19.118505277993147	0.5134275010945963	0.09596403213647349	0.0902616224708456	0.059223040021431896	0.08262632326273096	0.10207050205879735	0.10167525506749617	0.16664715181576778	0.015824655533719163	0.09031212683457857	0.04189351784775941
2825000	-6683.2877999176735	-6222.3676677589465	-460.92013215872726	20.04838662432784	0.5127887791869676	0.08864376971249933	0.1104405932855733	0.06360953474894322	0.06808294397855848	0.0546147045425308	0.11140435420942475	0.15174212431396464	0.013368911000476618	0.08546450288085103	0.03920161834924203
2826000	-6684.089951179276	-6229.352655760791	-454.7372954184851	19.53756434799657	0.5131319319756527	0.12339274340370128	0.12650159774770114	0.06082926303747281	0.09089602665920336	0.11694582022406157	0.10331813865986401	0.1646113124922033	0.01810892029480708	0.07455567715129631	0.039818836553799274
2827000	-6682.212082102827	-6227.2634603429615	-454.94862175986486	19.53756434799657	0.5131319319756527	0.12040626699493139	0.08163828509147104	0.06733553591465331	0.0827844331588352	0.11281034867933694	0.12471073580946429	0.11888420269521709	0.015926216656972397	0.12405642321316883	0.04029010069570142
2828000	-6680.95210416666	-6227.341051085832	-453.61105308082824	19.288856632702082	0.5133057590936574	0.09709447635291284	0.11967398825852162	0.0671987052678956	0.07898576248391419	0.10502835704980121	0.11047086566980577	0.17253612005844207	0.01880691071231595	0.1172428949001107	0.041418933827961246
2829000	-6686.546221025221	-6225.25619285273	-461.2900281724907	18.722368858658285	0.5137194017934289	0.11208847550078908	0.1824371528079738	0.0820452720481324	0.0674902125365568	0.12656349874191747	0.09795926927092653	0.14539333900212412	0.010657308150147865	0.11481315595389789	0.04601886195517839
2830000	-6685.566003402714	-6231.418996421982	-454.1470069807322	17.64172553846264	0.514584296046454	0.10616268429938003	0.07683752153733112	0.08291998665530392	0.12766258245295442	0.09283442901847547	0.13589600678894076	0.09646019419332265	0.015798550621573773	0.11217046426781861	0.046619691889007046
2831000	-6683.651097147895	-6225.000725749052	-458.65037139884186	17.746497297363142	0.5144956970502191	0.11720107023524998	0.10415905353542165	0.07337090087215323	0.13621426785192042	0.125413310880954	0.11933030414864554	0.14138858478473135	0.010302060297838462	0.1429258811201874	0.04968656096244261
2832000	-6684.468653714732	-6228.446369385563	-456.0222843291681	16.870138919017315	0.5152717091306765	0.10184701911607803	0.07170631074060672	0.07564331273437716	0.09629805451319487	0.16428351690192036	0.12135222040639766	0.13661273417324257	0.019988187881389233	0.07319834130295627	0.055350035048874716
2833000	-6682.192508357403	-6227.601943080901	-454.59056527650256	16.496098145219147	0.515628811334514	0.10408972155576662	0.10657922848538308	0.07579340965246101	0.08354101497174297	0.0833187257112143	0.13620663216468282	0.1536523175038463	0.021010274097930014	0.05869684183228793	0.05863506266802257
2834000	-6683.0240236736845	-6227.510067113119	-455.51395656056604	18.07661234029647	0.5142234461999737	0.0960716941314383	0.16987415317260196	0.07571699999194467	0.1009244697008711	0.1517510788885708	0.1190809379123737	0.12944725757955844	0.014687437730930179	0.09186159053138378	0.04348084394719645
2835000	-6682.141318030622	-6227.400850191649	-454.7404678389733	18.07661234029647	0.5142234461999737	0.09965978989784353	0.12100005982166663	0.0742951473341932	0.11547112047605537	0.08046863184053724	0.15255309117589474	0.09269157224948599	0.015561768254075155	0.10167962986244367	0.04308787717777902
2836000	-6682.148027457328	-6227.7950283968785	-454.3529990604495	18.07661234029647	0.5142234461999737	0.1427674251068116	0.11091859974357232	0.07276289501147408	0.09910216828113509	0.10883191304156858	0.09558769002164058	0.13444934121144506	0.01543451668792179	0.08565437399991263	0.04777834548523377
2837000	-6686.835169866035	-6232.106031768146	-454.72913809788963	18.25884420258223	0.5140774927212689	0.10064491905048686	0.06579380841737138	0.06905965365993114	0.07904232559892922	0.12620986305832674	0.12824933421228213	0.11710393628033831	0.017725633833353113	0.12205783613902685	0.05186515197338804
2838000	-6678.963609142744	-6225.754864727989	-453.2087444147551	16.48227280930183	0.5156423309114394	0.12079726128170594	0.11632758409104584	0.0796899717853055	0.13860580356437602	0.10101089607613331	0.1391253265755891	0.12816249697850143	0.016136481763304684	0.09671742554241665	0.05296794588527704
2839000	-6682.753264775832	-6229.927208211699	-452.82605656413324	16.48227280930183	0.5156423309114394	0.10130335128547358	0.11898883439567884	0.08531359450231055	0.10435772719429959	0.0946254589542922	0.1518841331373618	0.13567585574110871	0.01943230881096704	0.10695373711459318	0.051666771845326843
2840000	-6686.449471577997	-6233.7428772827625	-452.7065942952353	14.49701663938946	0.517860948975117	0.12849570448109415	0.1153117911716145	0.07205162956486753	0.1359640107821289	0.1103338191679781	0.14234686456862672	0.09129166385279341	0.01869233673278409	0.11407359720538615	0.06297435794956069
2841000	-6682.198067404991	-6223.817473877814	-458.3805935271766	14.394273508290949	0.5179930242377063	0.1515617186194497	0.1067118684928552	0.08965230751425249	0.10485390102663508	0.07397435947632874	0.11283035167794446	0.1741731748570982	0.012303307949483592	0.13493960937946378	0.0625276349632044
2842000	-6689.252723980916	-6235.009523523004	-454.24320045791245	14.739627369132949	0.517556639195624	0.11051320099032141	0.16213457139703416	0.10367440390028587	0.10308266922162491	0.11574644035511124	0.10938135597483023	0.1348079121650574	0.01782631580505735	0.09570384537228169	0.0633790622077591
2843000	-6685.282911338075	-6227.349181703463	-457.9337296346124	15.308606123871131	0.5168820750520878	0.12922775749587778	0.11856704366157811	0.09140465977914167	0.11069087271502899	0.08693925539923296	0.13186589048242464	0.16983192031278485	0.01745523743390752	0.06637427851009908	0.0654951905355433
2844000	-6684.489901122455	-6226.45115499106	-458.03874613139476	17.50058947916498	0.514705372440549	0.13076031940307936	0.2004397210742036	0.07058555452865047	0.10148862114216045	0.09719716447654099	0.1313767589885216	0.1294432359963439	0.01787271415965146	0.06001327068684534	0.05235170188253473
2845000	-6685.9501695875715	-6231.907202133983	-454.0429674535878	17.893169371221827	0.5143734586068966	0.09972450286878287	0.13881876288113623	0.08868919122312088	0.10176022409368225	0.11396060765194968	0.10211441974053714	0.11053319189273299	0.016078669047225193	0.07542810752295291	0.04976477586943134
2846000	-6681.976735780277	-6228.582828717754	-453.3939070625229	16.916281424485224	0.5152287837626321	0.10239423854633058	0.13114439890654567	0.07764345231957595	0.09592089815709887	0.0864350843944323	0.1084642247915336	0.11455658317501377	0.015888851059056294	0.11419391466156475	0.045848001817642675
2847000	-6683.479329058999	-6226.8747768488665	-456.6045522101326	18.857026178710285	0.513618763603984	0.11176443903846507	0.14308344826728722	0.06624258295401277	0.07144200912944426	0.0845601118029678	0.10000529806878554	0.13639073587887224	0.014681697917535746	0.1500093066579242	0.04082510510761555
2848000	-6684.7224487943195	-6225.100493322932	-459.6219554713875	18.857026178710285	0.513618763603984	0.12292345181962272	0.12996067355269342	0.06760522547906705	0.07533901578634755	0.12730158728399632	0.09132837942721435	0.1486476703679519	0.012845874400361673	0.0709889511501951	0.053308790409695384
2849000	-6686.264776928442	-6228.372047239716	-457.89272968872586	16.26768427045629	0.5158552134677393	0.13104470682032657	0.15348332334736028	0.07595538941841205	0.06957549948909221	0.07951612658835501	0.11515334772113343	0.18505361591419228	0.015225878160692348	0.13687584651498833	0.05140403473930475
2850000	-6685.600515837449	-6223.8950202535	-461.70549558394947	16.515273306476345	0.5156100988859743	0.12077157066261966	0.06668022135677558	0.07075359546913883	0.05356947169706057	0.1190525357499915	0.08192356981036443	0.1487859673210917	0.012212432548351719	0.12376414805690109	0.04812760528353789
2851000	-6689.453043827973	-6224.711445020752	-464.7415988072204	16.84444270299445	0.5152957188288958	0.09455314743759573	0.12640361069722922	0.0902830403862147	0.06364739409690687	0.1444284994913835	0.05640977453772729	0.21694185614162345	0.011267304340630243	0.0995337200457836	0.0536076500475866
2852000	-6683.813473437549	-6227.257405084993	-456.5560683525567	16.84444270299445	0.5152957188288958	0.10239533565977732	0.18622959377758797	0.07846830442105761	0.10254584158462689	0.05662146197554715	0.12137299590745819	0.14729791341387755	0.01747062100224952	0.09536878288618814	0.04990737471666711
2853000	-6687.3354009462555	-6224.559722664573	-462.77567828168264	16.714333166871477	0.5154184570791225	0.1146351399279186	0.20124393451738723	0.07442516916538597	0.10579715004443911	0.04022571681214438	0.11162931665616709	0.16002610208193496	0.013500783772780214	0.10342854948490753	0.04651245549294637
2854000	-6685.820638236016	-6230.023156695403	-455.7974815406131	16.653108958611828	0.5154768967782338	0.11659187260800251	0.09887189980794976	0.07860206993973883	0.10709779736928646	0.12335107750512528	0.1626794480785112	0.09446874603922951	0.013242862175516866	0.0995140729191967	0.04769181650601041
2855000	-6685.35883575383	-6223.2338492675335	-462.1249864862969	16.653108958611828	0.5154768967782338	0.10924206514675017	0.15743102514632334	0.07461194498624847	0.09651753416947179	0.0820099616915166	0.11382988290353901	0.122935937903695	0.008437080420645874	0.08446835446960821	0.04752628253558201
2856000	-6684.0930668095825	-6227.511218557202	-456.58184825238055	16.541561417395453	0.5155845178343362	0.1399153841506653	0.10319340864346684	0.08472970612727881	0.0924372991565599	0.09854758243280004	0.09895645796730113	0.13893233352823242	0.012723765536404627	0.1350410680670089	0.05362798937439521
2857000	-6684.32376243992	-6224.533450311128	-459.79031212879175	16.98124220966384	0.5151687595400674	0.1297356516497831	0.06278878504993564	0.08321241154435151	0.0832121784485901	0.1281666202098431	0.1098016726822358	0.1393746353342792	0.013196212936158686	0.08249548497737158	0.04996322102773217
2858000	-6681.100901943255	-6227.54461479637	-453.55628714688436	17.52322749505121	0.5146858167802009	0.10033836474370404	0.11001085762119904	0.06730852905001959	0.09799141966100623	0.08764705229095053	0.1153850225771368	0.11437513583032251	0.01814852334384494	0.09741524235426771	0.04311956189587261
2859000	-6687.719757795718	-6229.015358326362	-458.70439946935613	17.52322749505121	0.5146858167802009	0.12527536345063836	0.057974797519073876	0.07490832976356504	0.07815680641113466	0.05785495875834808	0.12299699808638045	0.09434678295473756	0.017665037321709678	0.08243647654152425	0.05064128505562743
2860000	-6683.814510780022	-6224.161390693458	-459.65312008656394	19.061213909769165	0.5134689466548532	0.12158681450329013	0.07424072943774848	0.07838762903849254	0.06512986140845181	0.11593666059458914	0.07961244233122475	0.1802569213893414	0.015272085194542134	0.07795058434351393	0.04547883073276883
2861000	-6680.398287401715	-6222.693894544536	-457.7043928571786	17.729586242160366	0.5145099247588578	0.13244885950502933	0.11719084455280118	0.07535174260838153	0.08064707141529394	0.13836118829927996	0.10083539790225471	0.1376978582628052	0.012911648964963262	0.06969046180522127	0.046550028146959174
